,Entity,Code,Date,Daily confirmed cases (7-day average),Days since confirmed cases first reached 30 per day
6830,Dominican Republic,DOM,"Jun 11, 2020",395.42857,79.0
6831,Dominican Republic,DOM,"Jun 12, 2020",445.42857,80.0
6832,Dominican Republic,DOM,"Jun 13, 2020",471.42857,81.0
6833,Dominican Republic,DOM,"Jun 14, 2020",482.42857,82.0
6834,Ecuador,ECU,"Jan 2, 2020",0.0,-79.0
6835,Ecuador,ECU,"Jan 3, 2020",0.0,-78.0
6836,Ecuador,ECU,"Jan 4, 2020",0.0,-77.0
6837,Ecuador,ECU,"Jan 5, 2020",0.0,-76.0
6838,Ecuador,ECU,"Jan 6, 2020",0.0,-75.0
6839,Ecuador,ECU,"Jan 7, 2020",0.0,-74.0
6840,Ecuador,ECU,"Jan 8, 2020",0.0,-73.0
6841,Ecuador,ECU,"Jan 9, 2020",0.0,-72.0
6842,Ecuador,ECU,"Jan 10, 2020",0.0,-71.0
6843,Ecuador,ECU,"Jan 11, 2020",0.0,-70.0
6844,Ecuador,ECU,"Jan 12, 2020",0.0,-69.0
6845,Ecuador,ECU,"Jan 13, 2020",0.0,-68.0
6846,Ecuador,ECU,"Jan 14, 2020",0.0,-67.0
6847,Ecuador,ECU,"Jan 15, 2020",0.0,-66.0
6848,Ecuador,ECU,"Jan 16, 2020",0.0,-65.0
6849,Ecuador,ECU,"Jan 17, 2020",0.0,-64.0
6850,Ecuador,ECU,"Jan 18, 2020",0.0,-63.0
6851,Ecuador,ECU,"Jan 19, 2020",0.0,-62.0
6852,Ecuador,ECU,"Jan 20, 2020",0.0,-61.0
6853,Ecuador,ECU,"Jan 21, 2020",0.0,-60.0
6854,Ecuador,ECU,"Jan 22, 2020",0.0,-59.0
6855,Ecuador,ECU,"Jan 23, 2020",0.0,-58.0
6856,Ecuador,ECU,"Jan 24, 2020",0.0,-57.0
6857,Ecuador,ECU,"Jan 25, 2020",0.0,-56.0
6858,Ecuador,ECU,"Jan 26, 2020",0.0,-55.0
6859,Ecuador,ECU,"Jan 27, 2020",0.0,-54.0
6860,Ecuador,ECU,"Jan 28, 2020",0.0,-53.0
6861,Ecuador,ECU,"Jan 29, 2020",0.0,-52.0
6862,Ecuador,ECU,"Jan 30, 2020",0.0,-51.0
6863,Ecuador,ECU,"Jan 31, 2020",0.0,-50.0
6864,Ecuador,ECU,"Feb 1, 2020",0.0,-49.0
6865,Ecuador,ECU,"Feb 2, 2020",0.0,-48.0
6866,Ecuador,ECU,"Feb 3, 2020",0.0,-47.0
6867,Ecuador,ECU,"Feb 4, 2020",0.0,-46.0
6868,Ecuador,ECU,"Feb 5, 2020",0.0,-45.0
6869,Ecuador,ECU,"Feb 6, 2020",0.0,-44.0
6870,Ecuador,ECU,"Feb 7, 2020",0.0,-43.0
6871,Ecuador,ECU,"Feb 8, 2020",0.0,-42.0
6872,Ecuador,ECU,"Feb 9, 2020",0.0,-41.0
6873,Ecuador,ECU,"Feb 10, 2020",0.0,-40.0
6874,Ecuador,ECU,"Feb 11, 2020",0.0,-39.0
6875,Ecuador,ECU,"Feb 12, 2020",0.0,-38.0
6876,Ecuador,ECU,"Feb 13, 2020",0.0,-37.0
6877,Ecuador,ECU,"Feb 14, 2020",0.0,-36.0
6878,Ecuador,ECU,"Feb 15, 2020",0.0,-35.0
6879,Ecuador,ECU,"Feb 16, 2020",0.0,-34.0
6880,Ecuador,ECU,"Feb 17, 2020",0.0,-33.0
6881,Ecuador,ECU,"Feb 18, 2020",0.0,-32.0
6882,Ecuador,ECU,"Feb 19, 2020",0.0,-31.0
6883,Ecuador,ECU,"Feb 20, 2020",0.0,-30.0
6884,Ecuador,ECU,"Feb 21, 2020",0.0,-29.0
6885,Ecuador,ECU,"Feb 22, 2020",0.0,-28.0
6886,Ecuador,ECU,"Feb 23, 2020",0.0,-27.0
6887,Ecuador,ECU,"Feb 24, 2020",0.0,-26.0
6888,Ecuador,ECU,"Feb 25, 2020",0.0,-25.0
6889,Ecuador,ECU,"Feb 26, 2020",0.0,-24.0
6890,Ecuador,ECU,"Feb 27, 2020",0.0,-23.0
6891,Ecuador,ECU,"Feb 28, 2020",0.0,-22.0
6892,Ecuador,ECU,"Feb 29, 2020",0.0,-21.0
6893,Ecuador,ECU,"Mar 1, 2020",0.14286,-20.0
6894,Ecuador,ECU,"Mar 2, 2020",0.85714,-19.0
6895,Ecuador,ECU,"Mar 3, 2020",1.0,-18.0
6896,Ecuador,ECU,"Mar 4, 2020",1.16667,-17.0
6897,Ecuador,ECU,"Mar 5, 2020",1.66667,-16.0
6898,Ecuador,ECU,"Mar 6, 2020",2.16667,-15.0
6899,Ecuador,ECU,"Mar 7, 2020",2.6,-14.0
6900,Ecuador,ECU,"Mar 8, 2020",3.0,-13.0
6901,Ecuador,ECU,"Mar 9, 2020",2.0,-12.0
6902,Ecuador,ECU,"Mar 10, 2020",2.0,-11.0
6903,Ecuador,ECU,"Mar 11, 2020",2.0,-10.0
6904,Ecuador,ECU,"Mar 12, 2020",1.75,-9.0
6905,Ecuador,ECU,"Mar 13, 2020",1.33333,-8.0
6906,Ecuador,ECU,"Mar 14, 2020",2.5,-7.0
6907,Ecuador,ECU,"Mar 15, 2020",3.0,-6.0
6908,Ecuador,ECU,"Mar 16, 2020",4.6,-5.0
6909,Ecuador,ECU,"Mar 17, 2020",8.6,-4.0
6910,Ecuador,ECU,"Mar 18, 2020",18.8,-3.0
6911,Ecuador,ECU,"Mar 19, 2020",25.16667,-2.0
6912,Ecuador,ECU,"Mar 20, 2020",26.0,-1.0
6913,Ecuador,ECU,"Mar 21, 2020",57.57143,0.0
6914,Ecuador,ECU,"Mar 22, 2020",72.0,1.0
6915,Ecuador,ECU,"Mar 23, 2020",107.42857,2.0
6916,Ecuador,ECU,"Mar 24, 2020",131.85714,3.0
6917,Ecuador,ECU,"Mar 25, 2020",138.71429,4.0
6918,Ecuador,ECU,"Mar 26, 2020",149.0,5.0
6919,Ecuador,ECU,"Mar 27, 2020",172.0,6.0
6920,Ecuador,ECU,"Mar 28, 2020",171.57143,7.0
6921,Ecuador,ECU,"Mar 29, 2020",186.14286,8.0
6922,Ecuador,ECU,"Mar 30, 2020",157.28571,9.0
6923,Ecuador,ECU,"Mar 31, 2020",140.71429,10.0
6924,Ecuador,ECU,"Apr 1, 2020",174.28571,11.0
6925,Ecuador,ECU,"Apr 2, 2020",221.0,12.0
6926,Ecuador,ECU,"Apr 3, 2020",251.42857,13.0
6927,Ecuador,ECU,"Apr 4, 2020",248.71429,14.0
6928,Ecuador,ECU,"Apr 5, 2020",232.85714,15.0
6929,Ecuador,ECU,"Apr 6, 2020",250.85714,16.0
6930,Ecuador,ECU,"Apr 7, 2020",254.42857,17.0
6931,Ecuador,ECU,"Apr 8, 2020",241.85714,18.0
6932,Ecuador,ECU,"Apr 9, 2020",241.71429,19.0
6933,Ecuador,ECU,"Apr 10, 2020",257.42857,20.0
6934,Ecuador,ECU,"Apr 11, 2020",541.85714,21.0
6935,Ecuador,ECU,"Apr 12, 2020",541.71429,22.0
6936,Ecuador,ECU,"Apr 13, 2020",545.71429,23.0
6937,Ecuador,ECU,"Apr 14, 2020",540.28571,24.0
6938,Ecuador,ECU,"Apr 15, 2020",515.42857,25.0
6939,Ecuador,ECU,"Apr 16, 2020",486.85714,26.0
6940,Ecuador,ECU,"Apr 17, 2020",465.71429,27.0
6941,Ecuador,ECU,"Apr 18, 2020",184.14286,28.0
6942,Ecuador,ECU,"Apr 19, 2020",252.14286,29.0
6943,Ecuador,ECU,"Apr 20, 2020",286.0,30.0
6944,Ecuador,ECU,"Apr 21, 2020",371.28571,31.0
6945,Ecuador,ECU,"Apr 22, 2020",399.28571,32.0
6946,Ecuador,ECU,"Apr 23, 2020",427.42857,33.0
6947,Ecuador,ECU,"Apr 24, 2020",422.57143,34.0
6948,Ecuador,ECU,"Apr 25, 2020",390.42857,35.0
6949,Ecuador,ECU,"Apr 26, 2020",308.71429,36.0
6950,Ecuador,ECU,"Apr 27, 2020",1893.0,37.0
6951,Ecuador,ECU,"Apr 28, 2020",1873.14286,38.0
6952,Ecuador,ECU,"Apr 29, 2020",1980.0,39.0
6953,Ecuador,ECU,"Apr 30, 2020",1975.0,40.0
6954,Ecuador,ECU,"May 1, 2020",1964.42857,41.0
6955,Ecuador,ECU,"May 2, 2020",2164.71429,42.0
6956,Ecuador,ECU,"May 3, 2020",2325.85714,43.0
6957,Ecuador,ECU,"May 4, 2020",974.14286,44.0
6958,Ecuador,ECU,"May 5, 2020",1234.42857,45.0
6959,Ecuador,ECU,"May 6, 2020",1089.0,46.0
6960,Ecuador,ECU,"May 7, 2020",677.85714,47.0
6961,Ecuador,ECU,"May 8, 2020",766.28571,48.0
6962,Ecuador,ECU,"May 9, 2020",354.57143,49.0
6963,Ecuador,ECU,"May 10, 2020",229.57143,50.0
6964,Ecuador,ECU,"May 11, 2020",3.0,51.0
6965,Ecuador,ECU,"May 12, 2020",-338.85714,52.0
6966,Ecuador,ECU,"May 13, 2020",-208.85714,53.0
6967,Ecuador,ECU,"May 14, 2020",152.28571,54.0
6968,Ecuador,ECU,"May 15, 2020",29.14286,55.0
6969,Ecuador,ECU,"May 16, 2020",378.42857,56.0
6970,Ecuador,ECU,"May 17, 2020",527.42857,57.0
6971,Ecuador,ECU,"May 18, 2020",517.57143,58.0
6972,Ecuador,ECU,"May 19, 2020",581.85714,59.0
6973,Ecuador,ECU,"May 20, 2020",533.14286,60.0
6974,Ecuador,ECU,"May 21, 2020",624.0,61.0
6975,Ecuador,ECU,"May 22, 2020",686.28571,62.0
6976,Ecuador,ECU,"May 23, 2020",623.0,63.0
6977,Ecuador,ECU,"May 24, 2020",499.28571,64.0
6978,Ecuador,ECU,"May 25, 2020",510.57143,65.0
6979,Ecuador,ECU,"May 26, 2020",539.0,66.0
6980,Ecuador,ECU,"May 27, 2020",457.71429,67.0
6981,Ecuador,ECU,"May 28, 2020",464.14286,68.0
6982,Ecuador,ECU,"May 29, 2020",452.14286,69.0
6983,Ecuador,ECU,"May 30, 2020",391.85714,70.0
6984,Ecuador,ECU,"May 31, 2020",330.42857,71.0
6985,Ecuador,ECU,"Jun 1, 2020",334.57143,72.0
6986,Ecuador,ECU,"Jun 2, 2020",377.0,73.0
6987,Ecuador,ECU,"Jun 3, 2020",437.0,74.0
6988,Ecuador,ECU,"Jun 4, 2020",409.0,75.0
6989,Ecuador,ECU,"Jun 5, 2020",356.42857,76.0
6990,Ecuador,ECU,"Jun 6, 2020",429.14286,77.0
6991,Ecuador,ECU,"Jun 7, 2020",593.85714,78.0
6992,Ecuador,ECU,"Jun 8, 2020",574.57143,79.0
6993,Ecuador,ECU,"Jun 9, 2020",483.42857,80.0
6994,Ecuador,ECU,"Jun 10, 2020",500.42857,81.0
6995,Ecuador,ECU,"Jun 11, 2020",496.28571,82.0
6996,Ecuador,ECU,"Jun 12, 2020",496.28571,83.0
6997,Ecuador,ECU,"Jun 13, 2020",600.42857,84.0
6998,Ecuador,ECU,"Jun 14, 2020",518.28571,85.0
6999,Egypt,EGY,"Jan 2, 2020",0.0,-84.0
7000,Egypt,EGY,"Jan 3, 2020",0.0,-83.0
7001,Egypt,EGY,"Jan 4, 2020",0.0,-82.0
7002,Egypt,EGY,"Jan 5, 2020",0.0,-81.0
7003,Egypt,EGY,"Jan 6, 2020",0.0,-80.0
7004,Egypt,EGY,"Jan 7, 2020",0.0,-79.0
7005,Egypt,EGY,"Jan 8, 2020",0.0,-78.0
7006,Egypt,EGY,"Jan 9, 2020",0.0,-77.0
7007,Egypt,EGY,"Jan 10, 2020",0.0,-76.0
7008,Egypt,EGY,"Jan 11, 2020",0.0,-75.0
7009,Egypt,EGY,"Jan 12, 2020",0.0,-74.0
7010,Egypt,EGY,"Jan 13, 2020",0.0,-73.0
7011,Egypt,EGY,"Jan 14, 2020",0.0,-72.0
7012,Egypt,EGY,"Jan 15, 2020",0.0,-71.0
7013,Egypt,EGY,"Jan 16, 2020",0.0,-70.0
7014,Egypt,EGY,"Jan 17, 2020",0.0,-69.0
7015,Egypt,EGY,"Jan 18, 2020",0.0,-68.0
7016,Egypt,EGY,"Jan 19, 2020",0.0,-67.0
7017,Egypt,EGY,"Jan 20, 2020",0.0,-66.0
7018,Egypt,EGY,"Jan 21, 2020",0.0,-65.0
7019,Egypt,EGY,"Jan 22, 2020",0.0,-64.0
7020,Egypt,EGY,"Jan 23, 2020",0.0,-63.0
7021,Egypt,EGY,"Jan 24, 2020",0.0,-62.0
7022,Egypt,EGY,"Jan 25, 2020",0.0,-61.0
7023,Egypt,EGY,"Jan 26, 2020",0.0,-60.0
7024,Egypt,EGY,"Jan 27, 2020",0.0,-59.0
7025,Egypt,EGY,"Jan 28, 2020",0.0,-58.0
7026,Egypt,EGY,"Jan 29, 2020",0.0,-57.0
7027,Egypt,EGY,"Jan 30, 2020",0.0,-56.0
7028,Egypt,EGY,"Jan 31, 2020",0.0,-55.0
7029,Egypt,EGY,"Feb 1, 2020",0.0,-54.0
7030,Egypt,EGY,"Feb 2, 2020",0.0,-53.0
7031,Egypt,EGY,"Feb 3, 2020",0.0,-52.0
7032,Egypt,EGY,"Feb 4, 2020",0.0,-51.0
7033,Egypt,EGY,"Feb 5, 2020",0.0,-50.0
7034,Egypt,EGY,"Feb 6, 2020",0.0,-49.0
7035,Egypt,EGY,"Feb 7, 2020",0.0,-48.0
7036,Egypt,EGY,"Feb 8, 2020",0.0,-47.0
7037,Egypt,EGY,"Feb 9, 2020",0.0,-46.0
7038,Egypt,EGY,"Feb 10, 2020",0.0,-45.0
7039,Egypt,EGY,"Feb 11, 2020",0.0,-44.0
7040,Egypt,EGY,"Feb 12, 2020",0.0,-43.0
7041,Egypt,EGY,"Feb 13, 2020",0.0,-42.0
7042,Egypt,EGY,"Feb 14, 2020",0.0,-41.0
7043,Egypt,EGY,"Feb 15, 2020",0.14286,-40.0
7044,Egypt,EGY,"Feb 16, 2020",0.14286,-39.0
7045,Egypt,EGY,"Feb 17, 2020",0.14286,-38.0
7046,Egypt,EGY,"Feb 18, 2020",0.14286,-37.0
7047,Egypt,EGY,"Feb 19, 2020",0.14286,-36.0
7048,Egypt,EGY,"Feb 20, 2020",0.14286,-35.0
7049,Egypt,EGY,"Feb 21, 2020",0.14286,-34.0
7050,Egypt,EGY,"Feb 22, 2020",0.0,-33.0
7051,Egypt,EGY,"Feb 23, 2020",0.0,-32.0
7052,Egypt,EGY,"Feb 24, 2020",0.0,-31.0
7053,Egypt,EGY,"Feb 25, 2020",0.0,-30.0
7054,Egypt,EGY,"Feb 26, 2020",0.0,-29.0
7055,Egypt,EGY,"Feb 27, 2020",0.0,-28.0
7056,Egypt,EGY,"Feb 28, 2020",0.0,-27.0
7057,Egypt,EGY,"Feb 29, 2020",0.0,-26.0
7058,Egypt,EGY,"Mar 1, 2020",0.0,-25.0
7059,Egypt,EGY,"Mar 2, 2020",0.14286,-24.0
7060,Egypt,EGY,"Mar 3, 2020",0.16667,-23.0
7061,Egypt,EGY,"Mar 4, 2020",0.2,-22.0
7062,Egypt,EGY,"Mar 5, 2020",0.25,-21.0
7063,Egypt,EGY,"Mar 6, 2020",0.5,-20.0
7064,Egypt,EGY,"Mar 7, 2020",3.5,-19.0
7065,Egypt,EGY,"Mar 8, 2020",4.66667,-18.0
7066,Egypt,EGY,"Mar 9, 2020",15.66667,-17.0
7067,Egypt,EGY,"Mar 10, 2020",13.25,-16.0
7068,Egypt,EGY,"Mar 11, 2020",11.4,-15.0
7069,Egypt,EGY,"Mar 12, 2020",9.66667,-14.0
7070,Egypt,EGY,"Mar 13, 2020",12.83333,-13.0
7071,Egypt,EGY,"Mar 14, 2020",13.0,-12.0
7072,Egypt,EGY,"Mar 15, 2020",11.14286,-11.0
7073,Egypt,EGY,"Mar 16, 2020",8.71429,-10.0
7074,Egypt,EGY,"Mar 17, 2020",10.14286,-9.0
7075,Egypt,EGY,"Mar 18, 2020",15.28571,-8.0
7076,Egypt,EGY,"Mar 19, 2020",19.42857,-7.0
7077,Egypt,EGY,"Mar 20, 2020",18.57143,-6.0
7078,Egypt,EGY,"Mar 21, 2020",23.28571,-5.0
7079,Egypt,EGY,"Mar 22, 2020",27.42857,-4.0
7080,Egypt,EGY,"Mar 23, 2020",26.28571,-3.0
7081,Egypt,EGY,"Mar 24, 2020",28.71429,-2.0
7082,Egypt,EGY,"Mar 25, 2020",28.57143,-1.0
7083,Egypt,EGY,"Mar 26, 2020",35.14286,0.0
7084,Egypt,EGY,"Mar 27, 2020",35.14286,1.0
7085,Egypt,EGY,"Mar 28, 2020",34.14286,2.0
7086,Egypt,EGY,"Mar 29, 2020",35.85714,3.0
7087,Egypt,EGY,"Mar 30, 2020",40.28571,4.0
7088,Egypt,EGY,"Mar 31, 2020",40.28571,5.0
7089,Egypt,EGY,"Apr 1, 2020",41.42857,6.0
7090,Egypt,EGY,"Apr 2, 2020",38.28571,7.0
7091,Egypt,EGY,"Apr 3, 2020",46.14286,8.0
7092,Egypt,EGY,"Apr 4, 2020",40.57143,9.0
7093,Egypt,EGY,"Apr 5, 2020",64.14286,10.0
7094,Egypt,EGY,"Apr 6, 2020",70.57143,11.0
7095,Egypt,EGY,"Apr 7, 2020",66.28571,12.0
7096,Egypt,EGY,"Apr 8, 2020",95.14286,13.0
7097,Egypt,EGY,"Apr 9, 2020",121.42857,14.0
7098,Egypt,EGY,"Apr 10, 2020",131.42857,15.0
7099,Egypt,EGY,"Apr 11, 2020",145.0,16.0
7100,Egypt,EGY,"Apr 12, 2020",136.28571,17.0
7101,Egypt,EGY,"Apr 13, 2020",142.14286,18.0
7102,Egypt,EGY,"Apr 14, 2020",159.57143,19.0
7103,Egypt,EGY,"Apr 15, 2020",146.85714,20.0
7104,Egypt,EGY,"Apr 16, 2020",135.0,21.0
7105,Egypt,EGY,"Apr 17, 2020",139.14286,22.0
7106,Egypt,EGY,"Apr 18, 2020",150.0,23.0
7107,Egypt,EGY,"Apr 19, 2020",156.14286,24.0
7108,Egypt,EGY,"Apr 20, 2020",154.14286,25.0
7109,Egypt,EGY,"Apr 21, 2020",163.28571,26.0
7110,Egypt,EGY,"Apr 22, 2020",162.85714,27.0
7111,Egypt,EGY,"Apr 23, 2020",140.71429,28.0
7112,Egypt,EGY,"Apr 24, 2020",140.85714,29.0
7113,Egypt,EGY,"Apr 25, 2020",178.28571,30.0
7114,Egypt,EGY,"Apr 26, 2020",183.85714,31.0
7115,Egypt,EGY,"Apr 27, 2020",167.85714,32.0
7116,Egypt,EGY,"Apr 28, 2020",207.0,33.0
7117,Egypt,EGY,"Apr 29, 2020",221.71429,34.0
7118,Egypt,EGY,"Apr 30, 2020",254.0,35.0
7119,Egypt,EGY,"May 1, 2020",268.28571,36.0
7120,Egypt,EGY,"May 2, 2020",257.57143,37.0
7121,Egypt,EGY,"May 3, 2020",267.71429,38.0
7122,Egypt,EGY,"May 4, 2020",306.57143,39.0
7123,Egypt,EGY,"May 5, 2020",290.14286,40.0
7124,Egypt,EGY,"May 6, 2020",308.42857,41.0
7125,Egypt,EGY,"May 7, 2020",331.42857,42.0
7126,Egypt,EGY,"May 8, 2020",349.14286,43.0
7127,Egypt,EGY,"May 9, 2020",368.71429,44.0
7128,Egypt,EGY,"May 10, 2020",395.85714,45.0
7129,Egypt,EGY,"May 11, 2020",419.28571,46.0
7130,Egypt,EGY,"May 12, 2020",419.0,47.0
7131,Egypt,EGY,"May 13, 2020",413.14286,48.0
7132,Egypt,EGY,"May 14, 2020",406.14286,49.0
7133,Egypt,EGY,"May 15, 2020",406.85714,50.0
7134,Egypt,EGY,"May 16, 2020",393.14286,51.0
7135,Egypt,EGY,"May 17, 2020",393.57143,52.0
7136,Egypt,EGY,"May 18, 2020",404.14286,53.0
7137,Egypt,EGY,"May 19, 2020",431.14286,54.0
7138,Egypt,EGY,"May 20, 2020",484.42857,55.0
7139,Egypt,EGY,"May 21, 2020",542.57143,56.0
7140,Egypt,EGY,"May 22, 2020",596.28571,57.0
7141,Egypt,EGY,"May 23, 2020",651.14286,58.0
7142,Egypt,EGY,"May 24, 2020",699.14286,59.0
7143,Egypt,EGY,"May 25, 2020",719.42857,60.0
7144,Egypt,EGY,"May 26, 2020",743.28571,61.0
7145,Egypt,EGY,"May 27, 2020",753.14286,62.0
7146,Egypt,EGY,"May 28, 2020",776.71429,63.0
7147,Egypt,EGY,"May 29, 2020",827.14286,64.0
7148,Egypt,EGY,"May 30, 2020",899.42857,65.0
7149,Egypt,EGY,"May 31, 2020",976.57143,66.0
7150,Egypt,EGY,"Jun 1, 2020",1102.85714,67.0
7151,Egypt,EGY,"Jun 2, 2020",1202.42857,68.0
7152,Egypt,EGY,"Jun 3, 2020",1254.28571,69.0
7153,Egypt,EGY,"Jun 4, 2020",1278.42857,70.0
7154,Egypt,EGY,"Jun 5, 2020",1282.0,71.0
7155,Egypt,EGY,"Jun 6, 2020",1290.42857,72.0
7156,Egypt,EGY,"Jun 7, 2020",1309.0,73.0
7157,Egypt,EGY,"Jun 8, 2020",1299.14286,74.0
7158,Egypt,EGY,"Jun 9, 2020",1294.28571,75.0
7159,Egypt,EGY,"Jun 10, 2020",1327.57143,76.0
7160,Egypt,EGY,"Jun 11, 2020",1381.28571,77.0
7161,Egypt,EGY,"Jun 12, 2020",1422.71429,78.0
7162,Egypt,EGY,"Jun 13, 2020",1455.57143,79.0
7163,Egypt,EGY,"Jun 14, 2020",1481.14286,80.0
7164,El Salvador,SLV,"Mar 19, 2020",,-46.0
7165,El Salvador,SLV,"Mar 20, 2020",,-45.0
7166,El Salvador,SLV,"Mar 21, 2020",1.0,-44.0
7167,El Salvador,SLV,"Mar 22, 2020",0.75,-43.0
7168,El Salvador,SLV,"Mar 23, 2020",0.6,-42.0
7169,El Salvador,SLV,"Mar 24, 2020",0.83333,-41.0
7170,El Salvador,SLV,"Mar 25, 2020",1.28571,-40.0
7171,El Salvador,SLV,"Mar 26, 2020",1.71429,-39.0
7172,El Salvador,SLV,"Mar 27, 2020",1.71429,-38.0
7173,El Salvador,SLV,"Mar 28, 2020",1.42857,-37.0
7174,El Salvador,SLV,"Mar 29, 2020",2.28571,-36.0
7175,El Salvador,SLV,"Mar 30, 2020",3.85714,-35.0
7176,El Salvador,SLV,"Mar 31, 2020",3.85714,-34.0
7177,El Salvador,SLV,"Apr 1, 2020",3.28571,-33.0
7178,El Salvador,SLV,"Apr 2, 2020",4.0,-32.0
7179,El Salvador,SLV,"Apr 3, 2020",4.71429,-31.0
7180,El Salvador,SLV,"Apr 4, 2020",6.14286,-30.0
7181,El Salvador,SLV,"Apr 5, 2020",6.14286,-29.0
7182,El Salvador,SLV,"Apr 6, 2020",5.57143,-28.0
7183,El Salvador,SLV,"Apr 7, 2020",6.57143,-27.0
7184,El Salvador,SLV,"Apr 8, 2020",6.57143,-26.0
7185,El Salvador,SLV,"Apr 9, 2020",8.85714,-25.0
7186,El Salvador,SLV,"Apr 10, 2020",10.14286,-24.0
7187,El Salvador,SLV,"Apr 11, 2020",8.85714,-23.0
7188,El Salvador,SLV,"Apr 12, 2020",8.0,-22.0
7189,El Salvador,SLV,"Apr 13, 2020",8.0,-21.0
7190,El Salvador,SLV,"Apr 14, 2020",10.14286,-20.0
7191,El Salvador,SLV,"Apr 15, 2020",11.57143,-19.0
7192,El Salvador,SLV,"Apr 16, 2020",8.0,-18.0
7193,El Salvador,SLV,"Apr 17, 2020",6.71429,-17.0
7194,El Salvador,SLV,"Apr 18, 2020",8.42857,-16.0
7195,El Salvador,SLV,"Apr 19, 2020",10.28571,-15.0
7196,El Salvador,SLV,"Apr 20, 2020",10.85714,-14.0
7197,El Salvador,SLV,"Apr 21, 2020",9.85714,-13.0
7198,El Salvador,SLV,"Apr 22, 2020",9.42857,-12.0
7199,El Salvador,SLV,"Apr 23, 2020",11.14286,-11.0
7200,El Salvador,SLV,"Apr 24, 2020",12.28571,-10.0
7201,El Salvador,SLV,"Apr 25, 2020",12.0,-9.0
7202,El Salvador,SLV,"Apr 26, 2020",15.42857,-8.0
7203,El Salvador,SLV,"Apr 27, 2020",13.85714,-7.0
7204,El Salvador,SLV,"Apr 28, 2020",15.0,-6.0
7205,El Salvador,SLV,"Apr 29, 2020",17.14286,-5.0
7206,El Salvador,SLV,"Apr 30, 2020",20.0,-4.0
7207,El Salvador,SLV,"May 1, 2020",24.85714,-3.0
7208,El Salvador,SLV,"May 2, 2020",26.42857,-2.0
7209,El Salvador,SLV,"May 3, 2020",21.14286,-1.0
7210,El Salvador,SLV,"May 4, 2020",36.71429,0.0
7211,El Salvador,SLV,"May 5, 2020",37.71429,1.0
7212,El Salvador,SLV,"May 6, 2020",34.57143,2.0
7213,El Salvador,SLV,"May 7, 2020",45.42857,3.0
7214,El Salvador,SLV,"May 8, 2020",38.71429,4.0
7215,El Salvador,SLV,"May 9, 2020",48.28571,5.0
7216,El Salvador,SLV,"May 10, 2020",63.28571,6.0
7217,El Salvador,SLV,"May 11, 2020",57.57143,7.0
7218,El Salvador,SLV,"May 12, 2020",58.71429,8.0
7219,El Salvador,SLV,"May 13, 2020",64.28571,9.0
7220,El Salvador,SLV,"May 14, 2020",59.57143,10.0
7221,El Salvador,SLV,"May 15, 2020",73.57143,11.0
7222,El Salvador,SLV,"May 16, 2020",68.71429,12.0
7223,El Salvador,SLV,"May 17, 2020",53.71429,13.0
7224,El Salvador,SLV,"May 18, 2020",54.28571,14.0
7225,El Salvador,SLV,"May 19, 2020",59.28571,15.0
7226,El Salvador,SLV,"May 20, 2020",65.85714,16.0
7227,El Salvador,SLV,"May 21, 2020",65.57143,17.0
7228,El Salvador,SLV,"May 22, 2020",61.42857,18.0
7229,El Salvador,SLV,"May 23, 2020",65.71429,19.0
7230,El Salvador,SLV,"May 24, 2020",79.14286,20.0
7231,El Salvador,SLV,"May 25, 2020",82.42857,21.0
7232,El Salvador,SLV,"May 26, 2020",81.42857,22.0
7233,El Salvador,SLV,"May 27, 2020",77.71429,23.0
7234,El Salvador,SLV,"May 28, 2020",76.85714,24.0
7235,El Salvador,SLV,"May 29, 2020",79.14286,25.0
7236,El Salvador,SLV,"May 30, 2020",79.0,26.0
7237,El Salvador,SLV,"May 31, 2020",99.71429,27.0
7238,El Salvador,SLV,"Jun 1, 2020",86.0,28.0
7239,El Salvador,SLV,"Jun 2, 2020",85.57143,29.0
7240,El Salvador,SLV,"Jun 3, 2020",87.28571,30.0
7241,El Salvador,SLV,"Jun 4, 2020",85.14286,31.0
7242,El Salvador,SLV,"Jun 5, 2020",83.85714,32.0
7243,El Salvador,SLV,"Jun 6, 2020",81.57143,33.0
7244,El Salvador,SLV,"Jun 7, 2020",59.57143,34.0
7245,El Salvador,SLV,"Jun 8, 2020",71.14286,35.0
7246,El Salvador,SLV,"Jun 9, 2020",74.57143,36.0
7247,El Salvador,SLV,"Jun 10, 2020",76.85714,37.0
7248,El Salvador,SLV,"Jun 11, 2020",81.28571,38.0
7249,El Salvador,SLV,"Jun 12, 2020",100.0,39.0
7250,El Salvador,SLV,"Jun 13, 2020",90.28571,40.0
7251,El Salvador,SLV,"Jun 14, 2020",95.57143,41.0
7252,Equatorial Guinea,GNQ,"Mar 15, 2020",,-45.0
7253,Equatorial Guinea,GNQ,"Mar 16, 2020",,-44.0
7254,Equatorial Guinea,GNQ,"Mar 17, 2020",0.33333,-43.0
7255,Equatorial Guinea,GNQ,"Mar 18, 2020",0.25,-42.0
7256,Equatorial Guinea,GNQ,"Mar 19, 2020",0.6,-41.0
7257,Equatorial Guinea,GNQ,"Mar 20, 2020",0.66667,-40.0
7258,Equatorial Guinea,GNQ,"Mar 21, 2020",0.57143,-39.0
7259,Equatorial Guinea,GNQ,"Mar 22, 2020",0.71429,-38.0
